player1X,player1Y,player2X,player2Y,frameNum,stageId
-3.161879062652588,51.42539978027344,46.37443542480469,30.242599487304688,1,28
-1.664283275604248,51.42539978027344,46.19892120361328,30.242599487304688,2,28
-0.22668743133544922,51.42539978027344,48.17778396606445,30.242599487304688,3,28
1.1509084701538086,51.42539978027344,50.31101989746094,30.242599487304688,4,28
2.4685044288635254,51.42539978027344,52.3642578125,30.242599487304688,5,28
3.726100444793701,51.42539978027344,54.31562042236328,30.242599487304688,6,28
4.923696517944336,51.42539978027344,54.72345733642578,30.242599487304688,7,28
6.06129264831543,51.42539978027344,55.13129806518555,30.242599487304688,8,28
7.138888835906982,51.42539978027344,53.381011962890625,30.242599487304688,9,28
8.156484603881836,51.42539978027344,51.71072769165039,30.242599487304688,10,28
9.174081802368164,51.42539978027344,50.12044143676758,30.242599487304688,11,28
10.732582092285156,51.42539978027344,49.80287170410156,30.242599487304688,12,28
12.349581718444824,51.42539978027344,49.48530197143555,30.242599487304688,13,28
14.025081634521484,51.42539978027344,51.32023239135742,30.242599487304688,14,28
15.759081840515137,51.42539978027344,53.30390930175781,30.242599487304688,15,28
17.433082580566406,51.42539978027344,55.20758819580078,30.242599487304688,16,28
17.791580200195312,51.42539978027344,57.04501724243164,30.242599487304688,17,28
18.15007972717285,51.42539978027344,57.424373626708984,30.242599487304688,18,28
16.949329376220703,51.42539978027344,57.80373001098633,30.242599487304688,19,28
15.688579559326172,51.42539978027344,56.02496337890625,30.242599487304688,20,28
14.367830276489258,51.42539978027344,54.08619689941406,30.242599487304688,21,28
12.98783016204834,51.42539978027344,52.188697814941406,30.242599487304688,22,28
11.548580169677734,51.42539978027344,50.37119674682617,30.242599487304688,23,28
10.050080299377441,51.42539978027344,49.996822357177734,30.242599487304688,24,28
8.492330551147461,51.42539978027344,49.6224479675293,30.242599487304688,25,28
6.875330924987793,51.42539978027344,51.40244674682617,30.242599487304688,26,28
5.1990814208984375,51.42539978027344,53.1849479675293,30.242599487304688,27,28
3.4635815620422363,51.42539978027344,54.887447357177734,30.242599487304688,28,28
1.6680818796157837,51.42539978027344,55.23307418823242,30.242599487304688,29,28
-0.10941803455352783,51.42539978027344,55.57870101928711,30.242599487304688,30,28
-1.8644179105758667,51.42539978027344,53.76620101928711,30.242599487304688,31,28
-3.559417724609375,51.42539978027344,51.79557418823242,30.242599487304688,32,28
-3.9231677055358887,51.42539978027344,49.66682434082031,30.242599487304688,33,28
-4.286917686462402,51.42539978027344,47.395572662353516,30.242599487304688,34,28
-3.0914177894592285,51.42539978027344,45.12432098388672,30.242599487304688,35,28
-1.8366678953170776,51.42539978027344,42.85306930541992,30.242599487304688,36,28
-0.5234179496765137,51.42539978027344,40.581817626953125,30.242599487304688,37,28
0.7298320531845093,51.42539978027344,38.31056594848633,30.242599487304688,38,28
0.9831445217132568,51.42539978027344,36.03931427001953,30.242599487304688,39,28
1.2364569902420044,51.42539978027344,33.768062591552734,30.242599487304688,40,28
-0.07023024559020996,51.42539978027344,31.49681282043457,30.242599487304688,41,28
-1.4369174242019653,51.42539978027344,30.386812210083008,30.112600326538086,42,28
-2.8636045455932617,51.42539978027344,29.280811309814453,29.85260009765625,43,28
-4.350291728973389,51.42539978027344,28.1748104095459,29.462600708007812,44,28
-5.896978855133057,51.42539978027344,27.068809509277344,28.94260025024414,45,28
-7.502915859222412,51.42539978027344,25.96280860900879,28.292600631713867,46,28
-9.048852920532227,51.42539978027344,24.86680793762207,27.51259994506836,47,28
-10.5347900390625,51.42539978027344,23.780807495117188,24.01259994506836,48,28
-10.846275329589844,51.42539978027344,22.70480728149414,20.51259994506836,49,28
-11.157759666442871,51.42539978027344,21.63880729675293,17.01259994506836,50,28
-9.909994125366211,51.42539978027344,20.582807540893555,13.51259994506836,51,28
-8.602978706359863,51.42539978027344,19.536808013916016,10.01259994506836,52,28
-7.236713409423828,51.42539978027344,18.500808715820312,6.512599945068359,53,28
