player1X,player1Y,player2X,player2Y,frameNum,stageId
-54.14897155761719,23.450098037719727,71.10537719726562,11.620100975036621,1,8
-52.425689697265625,23.450098037719727,71.63388061523438,9.800101280212402,2,8
-50.54240798950195,23.450098037719727,72.22087860107422,7.850101470947266,3,8
-48.73912811279297,23.450098037719727,72.86737823486328,5.770101547241211,4,8
-47.02834701538086,23.450098037719727,73.57337951660156,3.5601015090942383,5,8
-46.6806526184082,23.450098037719727,74.33788299560547,1.2201013565063477,6,8
-46.33295822143555,23.450098037719727,75.0923843383789,-1.249898910522461,7,8
-48.1396369934082,23.450098037719727,74.1558837890625,1.4101009368896484,8,8
-50.10069274902344,23.450098037719727,73.15988159179688,3.94010066986084,9,8
-52.216121673583984,23.450098037719727,72.10438537597656,6.340100288391113,10,8
-54.31487274169922,23.450098037719727,70.99838256835938,8.610099792480469,11,8
-56.333621978759766,23.450098037719727,69.89237976074219,10.750099182128906,12,8
-56.75830841064453,23.450098037719727,68.786376953125,12.760098457336426,13,8
-57.1829948425293,23.450098037719727,67.68037414550781,14.640097618103027,14,8
-55.44768142700195,23.450098037719727,66.57437133789062,16.39009666442871,15,8
-53.55424499511719,23.450098037719727,65.46836853027344,18.010095596313477,16,8
-51.502681732177734,23.450098037719727,64.36236572265625,19.50009536743164,17,8
-49.29299545288086,23.450098037719727,63.25636672973633,20.86009407043457,18,8
-47.02174377441406,23.450098037719727,62.150367736816406,22.0900936126709,19,8
-44.75049591064453,23.450098037719727,61.044368743896484,23.190092086791992,20,8
-42.479248046875,23.450098037719727,59.93836975097656,24.160091400146484,21,8
-40.20800018310547,23.450098037719727,58.83237075805664,25.000091552734375,22,8
-37.93675231933594,23.450098037719727,57.72637176513672,25.71009063720703,23,8
-35.63675308227539,23.450098037719727,56.6203727722168,26.290090560913086,24,8
-33.365501403808594,23.450098037719727,55.514373779296875,26.740089416503906,25,8
-31.09425163269043,23.450098037719727,54.40837478637695,27.060089111328125,26,8
-28.85175132751465,23.450098037719727,53.30237579345703,27.25008773803711,27,8
-26.689250946044922,23.450098037719727,52.19637680053711,27.310087203979492,28,8
-25.57925033569336,23.320098876953125,51.09037780761719,27.24008560180664,29,8
-24.479249954223633,19.820098876953125,49.984378814697266,27.040084838867188,30,8
-23.389249801635742,16.320098876953125,48.878379821777344,26.710084915161133,31,8
-22.309249877929688,12.820098876953125,47.77238082885742,26.250083923339844,32,8
-21.23925018310547,9.320098876953125,46.6663818359375,25.660083770751953,33,8
-20.179250717163086,5.820098876953125,45.546382904052734,24.940082550048828,34,8
-19.12925148010254,2.320098876953125,44.43638229370117,24.0900821685791,35,8
-18.089250564575195,0.00010001659393310547,43.33638381958008,23.11008071899414,36,8
-17.209251403808594,0.00009999999747378752,42.24638366699219,22.000080108642578,37,8
-16.4892520904541,0.00009999999747378752,41.1663818359375,20.760080337524414,38,8
-15.849251747131348,0.00009999999747378752,40.09638214111328,19.390079498291016,39,8
-15.289251327514648,0.00009999999747378752,39.036380767822266,23.45009994506836,40,8
-14.809250831604004,0.00009999999747378752,38.13637924194336,23.450098037719727,41,8
-14.409250259399414,0.00009999999747378752,37.39637756347656,23.450098037719727,42,8
-14.089249610900879,0.00009999999747378752,36.73637771606445,23.450098037719727,43,8
-13.849249839782715,0.00009999999747378752,36.156375885009766,23.450098037719727,44,8
-13.689249992370605,0.00009999999747378752,35.656375885009766,23.450098037719727,45,8
-13.60925006866455,0.00009999999747378752,35.23637390136719,23.450098037719727,46,8
-13.529250144958496,0.00009999999747378752,34.8963737487793,23.450098037719727,47,8
-15.607375144958496,0.00009999999747378752,34.636375427246094,23.450098037719727,48,8
-17.843624114990234,0.00009999999747378752,34.45637512207031,23.450098037719727,49,8
-20.1148738861084,0.00009999999747378752,34.35637664794922,23.450098037719727,50,8
-22.386123657226562,0.00009999999747378752,34.33637619018555,23.450098037719727,51,8
-24.657373428344727,0.00009999999747378752,34.33637619018555,23.450098037719727,52,8
-26.848623275756836,0.00009999999747378752,34.33637619018555,23.450098037719727,53,8
-28.941747665405273,0.00009999999747378752,34.33637619018555,23.450098037719727,54,8
-29.385028839111328,0.00009999999747378752,34.33637619018555,23.450098037719727,55,8
-29.828310012817383,0.00009999999747378752,34.33637619018555,23.450098037719727,56,8
-28.119091033935547,0.00009999999747378752,34.550750732421875,23.450098037719727,57,8
-26.489871978759766,0.00009999999747378752,34.7651252746582,23.450098037719727,58,8
-26.162567138671875,0.00009999999747378752,36.923248291015625,23.450098037719727,59,8
-25.835262298583984,0.00009999999747378752,39.194496154785156,23.450098037719727,60,8
-27.667957305908203,0.00009999999747378752,41.46574401855469,23.450098037719727,61,8
-29.420652389526367,0.00009999999747378752,43.73699188232422,23.450098037719727,62,8
-31.093347549438477,0.00009999999747378752,46.00823974609375,23.450098037719727,63,8
-32.703346252441406,0.00009999999747378752,48.19948959350586,23.450098037719727,64,8
-34.23334503173828,0.00009999999747378752,50.26261520385742,23.450098037719727,65,8
-35.683345794677734,0.00009999999747378752,52.2457389831543,23.450098037719727,66,8
-37.0533447265625,0.00009999999747378752,54.38698959350586,23.450098037719727,67,8
-38.343345642089844,0.00009999999747378752,56.658241271972656,23.450098037719727,68,8
-39.5533447265625,-0.07351340353488922,58.92948913574219,23.450098037719727,69,8
-40.65959167480469,-0.3039814531803131,61.1207389831543,23.450098037719727,70,8
-41.68751907348633,-0.5181330442428589,62.23073959350586,23.320098876953125,71,8
-42.63713073730469,-0.7159687280654907,63.30474090576172,23.06009864807129,72,8
-43.5084228515625,-0.897487998008728,64.31924438476562,22.67009925842285,73,8
-44.301395416259766,-1.0626906156539917,65.27424621582031,22.15009880065918,74,8
-45.01605224609375,-1.2115775346755981,66.16974639892578,21.500099182128906,75,8
-45.65238952636719,-1.344147801399231,67.02924346923828,20.7200984954834,76,8
-46.21040725708008,-1.4604014158248901,67.87874603271484,19.81009864807129,77,8
-46.69010925292969,-1.560339331626892,68.78524780273438,18.770099639892578,78,8
-47.09149169921875,-1.64396071434021,69.74874877929688,17.600099563598633,79,8
-47.414554595947266,-1.7112654447555542,70.7022476196289,16.300100326538086,80,8
-47.659297943115234,-1.7622536420822144,71.62024688720703,14.870100021362305,81,8
-47.82572555541992,-1.7969260215759277,72.47874450683594,13.310100555419922,82,8
-47.91383361816406,-1.815281867980957,73.2772445678711,11.620100975036621,83,8
-47.923622131347656,-1.8173211812973022,74.03624725341797,9.800101280212402,84,8
-47.86488342285156,-1.805083990097046,74.78524780273438,7.850101470947266,85,8
-47.86488342285156,-1.805083990097046,75.52424621582031,5.770101547241211,86,8
-47.86488342285156,-1.805083990097046,76.25325012207031,3.5601015090942383,87,8
-45.75028610229492,-1.3645426034927368,75.30500030517578,6.220101356506348,88,8
-43.52677536010742,-0.9013112783432007,74.29724884033203,8.750101089477539,89,8
-41.38158416748047,-0.45439663529396057,73.22999572753906,11.150100708007812,90,8
-39.31471252441406,-0.023798363283276558,72.12399291992188,13.420100212097168,91,8
-37.3261604309082,0.00009998679161071777,71.01799011230469,15.560099601745605,92,8
-35.374908447265625,0.00009999999747378752,69.9119873046875,17.570098876953125,93,8
-33.503658294677734,0.00009999999747378752,68.80598449707031,19.450098037719727,94,8
-31.7124080657959,0.00009999999747378752,67.69998168945312,21.200098037719727,95,8
-30.001157760620117,0.00009999999747378752,66.59397888183594,22.820096969604492,96,8
-28.36990737915039,0.00009999999747378752,65.48797607421875,24.310096740722656,97,8
-26.81865692138672,0.00009999999747378752,64.38197326660156,25.670095443725586,98,8
-25.3474063873291,0.00009999999747378752,63.27597427368164,26.900094985961914,99,8
-23.95615577697754,0.00009999999747378752,62.16997528076172,28.000093460083008,100,8
-22.64490509033203,0.00009999999747378752,61.0639762878418,28.9700927734375,101,8
-21.413654327392578,0.00009999999747378752,59.957977294921875,29.81009292602539,102,8
-20.262405395507812,0.00009999999747378752,58.85197830200195,30.520092010498047,103,8
-19.1911563873291,0.00009999999747378752,57.74597930908203,31.1000919342041,104,8
-18.199907302856445,0.00009999999747378752,56.63998031616211,31.550090789794922,105,8
-17.288658142089844,0.00009999999747378752,55.53398132324219,31.87009048461914,106,8
-16.457408905029297,0.00009999999747378752,54.427982330322266,32.060089111328125,107,8
-15.706159591674805,0.00009999999747378752,53.321983337402344,32.120086669921875,108,8
-15.598346710205078,0.00009999999747378752,52.21598434448242,32.050086975097656,109,8
-15.490533828735352,0.00009999999747378752,51.1199836730957,31.850086212158203,110,8
-17.54084587097168,0.00009999999747378752,50.03398513793945,31.52008628845215,111,8
-19.749282836914062,0.00009999999747378752,48.957984924316406,31.06008529663086,112,8
-22.020532608032227,0.00009999999747378752,47.89198303222656,30.47008514404297,113,8
-24.29178237915039,0.00009999999747378752,46.83598327636719,29.750083923339844,114,8
-26.563032150268555,0.00009999999747378752,45.789981842041016,28.900083541870117,115,8
-28.754281997680664,0.00009999999747378752,44.75398254394531,27.920082092285156,116,8
-30.888656616210938,0.00009999999747378752,43.72798156738281,26.810081481933594,117,8
-31.34225082397461,0.00009999999747378752,42.71198272705078,25.57008171081543,118,8
-31.79584503173828,0.00009999999747378752,41.70598220825195,24.20008087158203,119,8
-30.0913143157959,0.00009999999747378752,40.709983825683594,22.70008087158203,120,8
-28.22865867614746,0.00009999999747378752,39.72398376464844,21.070079803466797,121,8
-26.20787811279297,0.00009999999747378752,38.747982025146484,23.45009994506836,122,8
-24.26709747314453,0.00009999999747378752,37.93198013305664,23.450098037719727,123,8
-23.861900329589844,0.00009999999747378752,37.195980072021484,23.450098037719727,124,8
-23.45670509338379,0.00009999999747378752,36.53997802734375,23.450098037719727,125,8
-25.207759857177734,0.00009999999747378752,36.132102966308594,23.450098037719727,126,8
-27.11506462097168,0.00009999999747378752,35.97235107421875,23.450098037719727,127,8
-29.178619384765625,0.00009999999747378752,36.060726165771484,23.450098037719727,128,8
-31.39842414855957,0.00009999999747378752,36.260101318359375,23.450098037719727,129,8
-33.538230895996094,0.00009999999747378752,36.5251350402832,23.450098037719727,130,8
-33.99318313598633,0.00009999999747378752,36.710166931152344,23.450098037719727,131,8
-34.44813537597656,0.00009999999747378752,36.81520080566406,23.450098037719727,132,8
-32.74308776855469,0.00009999999747378752,36.92023468017578,23.450098037719727,133,8
-30.87803840637207,0.00009999999747378752,34.86714172363281,23.450098037719727,134,8
-28.852989196777344,0.00009999999747378752,32.65592575073242,23.450098037719727,135,8
-26.907939910888672,0.00009999999747378752,30.524709701538086,23.450098037719727,136,8
-26.501678466796875,0.00009999999747378752,30.0719051361084,23.450098037719727,137,8
-26.095417022705078,0.00009999999747378752,29.61910057067871,23.450098037719727,138,8
-27.847280502319336,0.00009999999747378752,31.322546005249023,23.450098037719727,139,8
